Wav_id,H_MaxP,A_MaxP,H_Max,A_Max,AUO_Left_H_70,AUO_Right_H_50,AUO_Right_H_60,AUO_Right_H_70,AUO_Left_A_70,AUO_Right_A_50,AUO_Right_A_60,AUO_Right_A_70,W_Left_H_70,W_Right_H_50,W_Right_H_60,W_Right_H_70,W_Left_A_70,W_Right_A_50,W_Right_A_60,W_Right_A_70,Mean_beat_highcP,Mean_beat_lowcP,Mean_beat_medcP,Mean_beat_Slope_until_50,Mean_beat_Slope_until_70
106,95.5555184556043,95.5555184556043,4.36786776780386,1.49360850660948,2.9441869223342,9.51835183873759,5.82768751011785,3.87021043549461,2.85339602491516,6.79611183290775,4.446762088795,2.35069267959461,16.6306747258252,33.2613494516505,28.8265028580971,25.500367912932,15.5219630774369,29.9352145064854,25.500367912932,16.6306747258252,0.390834417379616,0.477460065850453,0.478609735734085,12.2713815811207,14.2166613596864
107,87.1312432763214,86.1459092912302,2.3925301800734,0.739895987421519,3.36861103250108,7.54317126267792,5.08280127113386,2.97976179199795,2.79374194005327,6.74617220956779,4.85632651253302,2.67371150286105,17.7360117316403,23.648015642187,20.6920136869137,17.7360117316403,14.7800097763669,22.6626816570959,20.6920136869137,17.7360117316403,0.36697377092197,0.463416005855724,0.491699283929313,16.4766263088343,17.6994495831227
108,84.5690108480503,83.6083581594136,4.59363732074683,1.62237456172346,1.93912332307838,7.1126881282423,4.7372392947595,2.69825589872908,1.74311828917535,4.99461713907325,3.35945279173792,1.83536125282746,10.5671795750038,26.8982752818278,23.0556645272809,18.2524010840974,9.60652688636705,20.1737064613708,16.331095706824,12.4884849522772,0.32064676490476,0.430260084711316,0.433763699925233,14.486950581728,15.8667200195989
109,116.506120732559,89.5082270241001,5.65989742857487,2.67001938161876,9.64855503655316,7.78608563170352,4.78223864567669,2.99677893278148,2.60027074602765,12.1779522208565,7.839403364227,4.62255243776262,40.496840562688,28.2250706952068,23.3163627482143,19.6348317879699,13.4989468542293,47.8599024831767,41.7240175494361,34.3609556289474,0.344140268118214,0.503850672695614,0.352799333606811,13.7035882152258,15.469969449548
110,85.7575766674096,83.599794095658,5.55865664799693,2.11917775663395,2.37636974184263,9.51262279269432,6.83911209746749,4.01594712438914,1.96417542717301,7.0411626394623,5.00955746511435,2.60430856278948,12.9466954305099,33.4456298621507,30.2089560045232,24.814499575144,10.7889128587583,29.1300647186473,25.8933908610199,20.4989344316407,0.332064061565157,0.459232641152166,0.454591074730663,14.7553304669363,15.8968017211193
111,99.1983728058009,98.0697104087292,3.92274649891359,1.73274167013316,2.28138245843104,6.50312898770247,4.98106163646028,2.77657489231332,2.43019693923178,9.03870041674329,5.6657563571498,4.49859587005609,12.415286367789,25.9592351326498,23.7019103385063,18.0585983531477,12.415286367789,30.4738847209367,28.2165599267933,27.0878975297215,0.409813081381328,0.483954548688084,0.434621829102584,8.91053187532254,10.5369558852686
112,88.992186946251,88.992186946251,4.39707007131964,2.01969639523655,3.33267766346451,5.28656597654147,3.56826658687743,1.96083804361569,2.81613326014387,4.17058598900294,2.31496381324453,1.32376692318216,20.2744214395677,22.4085710647854,18.1402718143501,12.804897751306,17.0731970017412,16.0061221891324,11.7378229386971,9.60367331347948,0.349213901201241,0.362923473238682,0.435958945826464,9.22343481070475,11.3451722499019
113,104.071320628337,95.9449411377838,3.98460485959229,1.82897096694571,4.43697925633962,7.20565139476107,4.76135201355017,2.46698245536798,2.33547306768002,8.93131565206727,5.88297251411648,3.29283965861241,20.8964044042808,26.7009611832477,20.8964044042808,16.2527589811073,12.7700249137272,30.1836952506279,26.7009611832477,23.2182271158676,0.279118802742341,0.455137283684228,0.385978931705635,11.5750751566305,12.8551495265076
114,94.4863653701944,95.5402283588082,4.27054443876827,2.02905173432554,3.31676893471193,8.00985967535701,5.20301867162002,3.26109805200649,3.32783324913397,7.33649740125446,4.75087793865341,2.77341626100402,16.8618078178216,31.6158896584155,27.4004377039601,21.077259772277,16.8618078178216,30.5620266698017,25.2927117267324,18.9695337950493,0.309651578554279,0.423444809585542,0.42300936159987,11.5477647028851,12.8979561774731
115,105.553315369825,93.6377790418049,4.62945947108954,2.48434003628842,7.25584471980015,13.8256785803807,10.6560361936783,6.9342977235111,5.19544263030765,14.1779511725179,10.4561495982529,6.295830744236,37.0705574649528,43.6902998694087,41.0424029076264,37.0705574649529,27.8029180987146,48.9860937929734,45.0142483502999,39.7184544267352,0.335084784764245,0.477216990874101,0.387677150517809,15.8873118734063,18.7986602413435
116,105.128224610898,82.9371208929481,4.99868736341445,2.73019537071584,9.87846184952197,12.1612397809154,8.75719084223638,5.35630362015654,2.99803918335363,16.9667230785965,12.066743703101,7.9019545367953,38.8344315064123,38.8344315064124,33.2866555769249,28.6635089690187,14.7940691452999,52.7038713301311,49.0053540438061,44.3822074358998,0.333206233400884,0.46733152669396,0.394722012627468,19.754199631225,22.9163428108522
117,94.5437580828369,93.3712933823875,3.20472809705278,1.39305597474813,2.74903067952642,9.53343742604027,6.55288163948776,3.410676894761,2.49045368496498,6.8273031998819,4.2686051435589,2.20634095534911,15.2420411058422,36.3464057139314,30.4840822116844,24.6217587094374,14.0695764053928,30.4840822116844,23.449294008988,15.2420411058422,0.349931673407385,0.498686153733445,0.468081482887397,11.0346945984316,12.6931743517297
118,94.1050143073451,91.8606541982666,4.36858922089054,2.25061125736592,3.35491067744832,9.91695816433589,7.20453475948162,4.248252730797,2.78076521568123,7.63448016092693,4.75374446501766,2.96824030994519,16.8327008180885,33.6654016361769,30.2988614725592,25.8101412544023,14.58834070901,30.2988614725592,24.6879611998631,20.1992409817061,0.35561028001324,0.492707990043388,0.453667459931561,12.4824977296315,14.1221029866654
119,133.987451275407,122.697540764913,3.38371821460435,1.23892316284604,5.91271938750611,15.0765764590804,10.3821131096458,6.3766654709553,3.51224723103976,14.0325159494537,8.35263599661942,5.13111345058231,27.4183540969138,51.6110194765437,43.5467976833338,37.0954202487658,17.7412879450619,66.1266187043217,43.5467976833338,37.0954202487658,0.355679185838346,0.643517674130346,0.418971570661179,14.5428413539474,15.7841401837607
120,119.051605074112,117.521920104841,4.18603666620335,1.33269780097636,3.52235775279352,12.5899090156028,7.43268983278594,4.29314313987105,2.94514296238764,8.91711849133681,5.78947074087362,3.28030891550249,19.8859046005181,48.94991901666,41.3014941703069,33.6530693239538,16.8265346619769,38.2421242317656,30.5936993854125,22.9452745390594,0.313908081094495,0.444541947753064,0.453008944469475,14.9081953170789,16.0143399267962
121,72.0542667921928,74.9141128822519,2.17579411591971,0.693874664144153,2.74606878295847,9.91530247480017,6.39698096678207,3.62408088521136,3.10364443230624,6.61313662959366,3.80022699052051,2.11025122818875,15.2525124803152,40.991127290847,31.4583069906501,26.6918968405516,16.2057945103349,40.991127290847,20.9722046604334,13.3459484202758,0.304946088382712,0.41458455633141,0.389681144360612,13.5485738587626,14.4546709409503
122,94.6111935048096,87.599743722546,2.92799667006867,1.32450316590771,4.0321511164155,8.53466684180314,6.06322272380402,3.81590812031765,2.38087245894715,9.24581778530358,6.45280963193472,3.75597596494823,19.8657743830803,32.720098983897,29.2143740927652,24.5400742379228,12.8543246008167,32.720098983897,28.0457991290546,23.3714992742122,0.378963238650591,0.518238009861933,0.444850484911736,11.0581537411238,12.8431040100662
123,101.975890357703,96.6549875632222,1.96966476267813,0.777551526781317,4.14974560713799,6.72297017746492,3.91772143319215,2.47303955136982,3.14103429408919,8.47095019469429,5.82003039271983,3.43137047722722,20.2194306190262,22.3477917368185,18.091069501234,15.9627083834418,15.9627083834418,31.9254167668835,26.6045139724029,21.2836111779223,0.404943762235114,0.523302060011008,0.466963308080752,11.5685422175529,12.9729430964037
124,98.4938685828879,91.6943542457105,3.20944606225631,0.98845635773019,4.40341498689629,5.16730674462327,3.33025965598557,1.95961458987975,2.91048457164077,8.50917526846609,5.95341246620712,3.52984813030956,21.3699022025574,19.4271838205067,15.5417470564054,12.6276694833294,14.57038786538,26.2266981576841,23.3126205846081,20.3985430115321,0.35984209197193,0.432824996179599,0.377866165823066,11.7222968787335,13.1017440464398
125,94.4179334907455,93.2273363052074,2.63321813484512,1.29638105700353,1.99839168904903,7.18593503430395,4.52642763397642,2.41696646862055,1.96483055848346,5.43830141208744,3.21847601483914,2.00126973288451,11.9059718553807,30.9555268239899,25.0025408962995,17.8589577830711,10.7153746698426,22.6213465252234,17.8589577830711,14.2871662264569,0.2966087023021,0.55370507231232,0.518698086615995,10.9363257191058,12.0698492505002
126,86.6482345595359,87.7064055136048,3.54400749756361,1.49712250741247,2.28498770439001,6.51418234889631,4.10331914990896,2.05643833159722,2.39221056425012,5.33503514632073,3.18475972077596,1.63627691373919,12.6980514488268,32.8032995761358,26.4542738517224,13.7562224028957,12.6980514488268,23.2797609895158,15.8725643110335,11.6398804947579,0.292021160197468,0.453660813765759,0.437605674523732,10.2624164833131,11.3918123839313
127,114.89051423184,92.4930073969499,3.02933954990168,0.808732887327041,8.79911592874975,10.4715843303367,7.44992100169882,4.850078034911,2.88176032478772,17.3923698707367,12.7682543743271,8.36851388571734,39.1956369610579,37.7957927838773,33.5962602523354,27.9968835436128,16.7981301261677,55.9937670872256,51.7942345556837,47.5947020241418,0.394921515313321,0.496957948602843,0.422886892457842,18.344966794164,20.4289307344079
128,85.7769591231322,80.7180367883951,3.152786433071,0.762016710674845,4.01765817006141,13.4940176331168,8.4289712658757,5.55712376174887,2.67420287914385,11.3491602321854,7.55080158833958,4.40069699140129,19.2239048720011,43.5067320787393,38.4478097440021,35.4124563431599,13.1531980703165,43.5067320787393,40.471378677897,36.4242408101073,0.3353199684675,0.426992050288654,0.440876259169408,17.7338632611302,20.3690085420555
129,87.5625932539579,88.5515479558927,2.72464443395311,1.04802978138765,2.21644837768159,9.88115089463717,6.30171382143621,3.56231535194625,2.03437972951505,9.98086050538952,6.74967083381447,4.4039112087953,11.8674564232166,37.5802786735192,33.6244598657804,27.690731654172,11.8674564232166,30.6575957599762,28.6796863561068,26.7017769522373,0.336058481112296,0.498520306546105,0.45780924452881,11.3050218936907,12.6557214951412
130,98.5266319381701,103.30611001785,2.74435588586229,1.33232872189773,2.88848871041297,11.8593602085082,8.15611851652481,4.63368496316669,2.24921844347261,6.08926798279913,4.30940489003065,2.24538324523891,15.5333037589602,40.6255636772806,33.4563465577605,28.6768684780804,14.3384342390402,23.8973903984003,19.1179123187203,15.5333037589602,0.295863226252124,0.463231291423252,0.459718237231205,8.72332792999663,10.004605761267
131,119.084296592525,103.882257837604,1.82426503446908,0.704822450430303,6.52755592081225,9.46724869004023,5.91233137253986,3.45774917057628,3.93006114357382,14.2877796599774,8.97752081725729,5.52182078893661,31.7860810330158,31.7860810330158,26.2580669403173,22.1120563707936,22.1120563707936,41.4601056952379,37.3140951257142,34.550088079365,0.305432671098681,0.517605617346947,0.405409633031852,14.2862811773798,15.698010928203
132,105.962937068642,103.334255602091,3.70267783287269,1.36922924625587,2.70966663476752,18.113932122264,13.3405601789047,8.02508831045587,2.2266217772587,14.2063854880103,8.02527814154078,4.58001299046339,14.4577480660325,59.1453329974058,55.2023107975787,48.6306071312003,11.8290665994812,59.1453329974058,56.5166515308544,53.8879700643031,0.282332162342409,0.496046921502644,0.453055022758103,14.2655542333613,15.2275404619838
133,129.487503041795,92.06543301853,3.79956440210561,1.82967875294614,11.2219997109419,13.0466656095418,9.46850393461941,6.29542081569364,2.43734897486551,20.1897612399975,11.9259232183069,6.89277221103359,51.2820959578079,45.7380855839909,40.1940752101738,33.2640622429024,13.8600259345427,73.4581374530762,66.5281244858049,60.9841141119878,0.323831487037791,0.49769338696406,0.358321665416088,12.8094172630081,13.9758651230177
134,94.177438486985,96.2114249556576,2.23984990440523,0.710329831284111,2.26521814211472,8.69266119239104,5.80159297743861,3.12574556061702,2.143435740192,5.09781993375823,3.11154244788724,2.01113924210735,14.2379052807082,32.5437834987616,26.4418240927438,21.3568579210623,11.1869255776993,21.3568579210623,16.2718917493808,13.2209120463719,0.38254665114302,0.374156889303853,0.482871273355912,15.8997115811853,17.0442904186164
135,94.2411429154627,94.2411429154627,2.32950847633729,0.755681554694808,2.92770350891804,7.75892796657787,5.03364370940079,2.82515134182073,2.18269396653839,5.45008841235946,3.52875877192915,2.09403474058329,17.0012537310921,31.573756929171,25.5018805966381,19.4300042641052,13.3581279315723,21.8587547971184,17.001253731092,13.3581279315723,0.353930584106689,0.436399551850164,0.507326099460589,15.6282803995472,16.9172202783037
136,114.798476767781,97.5705799823684,3.28916075591346,1.63828089817179,7.28557761856308,10.3236388936614,7.17021332447204,4.77138729875609,2.25201977558676,10.0665934474059,6.6927318244724,3.77364910184571,29.6702666859875,34.4557935708242,29.6702666859875,25.8418451781181,12.4423699005754,38.2842150786935,31.5844774399222,24.8847398011508,0.298492728604594,0.576984966140765,0.408593580947224,27.2347139494878,29.0588279726237
137,85.901881924197,84.8678855112723,5.11129366117523,2.09859953925762,2.13787007523492,7.50922334402696,4.86859645782945,2.86416303561383,1.98325597523889,5.29137555183167,3.20406434235409,1.96056867229442,11.3739605421714,32.0538888006649,24.8159139101922,18.6119354326441,10.3399641292467,20.6799282584935,16.5439426067948,13.4419533680208,0.309314503861821,0.519202939651892,0.480261650007988,29.2590154127721,27.6074507776327
138,98.318714368976,95.9597450498711,3.85217069270871,1.65831530579364,3.50447215160807,14.2781209262985,11.3638524574962,6.49038884627973,3.53811477717207,9.87511929665189,6.90841073985736,3.96206471601528,18.8717545528387,43.6409324034394,38.9229937652298,33.0255704674677,17.6922698932863,37.7435091056774,34.2050551270201,29.4871164888104,0.315025061001806,0.464936235988963,0.44581862600287,11.2994549056893,12.5509826994489
139,106.757769419915,94.4073448796081,4.15316284971982,1.66647652431734,5.03872989031379,6.28067723463953,4.34976705965887,2.36419113112402,1.94211120886065,8.6754718577939,5.80130887732468,3.33649942118199,22.6424449905625,25.7300511256392,20.5840409005114,15.4380306753835,10.2920204502557,31.9052633957927,27.7884552156904,23.6716470355881,0.297128756249996,0.47307599429328,0.351461095130059,11.8757899259112,13.1461521233333
140,89.5587502510535,85.6979263842113,4.0031855789837,1.4892815559698,2.97029319476161,8.27447789607677,5.18145548654233,3.25830280600479,2.11150480788227,6.92309794940442,4.56372079096359,2.47809698028458,15.443295467369,33.4604735126328,24.4518844900009,19.3041193342112,11.5824716005267,29.5996496457905,23.1649432010535,16.7302367563164,0.334834889230777,0.495853997922491,0.45332609598302,13.1648795297073,14.9368120896372
141,76.2894107543545,76.2894107543545,6.45818978729469,2.40018260549709,2.25340695497994,8.4409959801366,5.81290656010574,3.10013508985012,1.90571761299708,5.0029125402172,3.12676523508486,2.00415883839925,13.5174447684961,33.7936119212401,28.0004213061704,21.2416989219223,11.5863812301395,20.2761671527441,16.4140400760309,13.517444768496,0.265961342260286,0.427991734439558,0.422109245453937,12.4647545991696,14.2673169983932
142,76.1458296013394,66.4700950095049,4.13102226892486,1.57405073201344,4.20089959892772,9.4636808508233,6.18422195038786,3.53120043266533,2.0541931682642,8.02885991373371,5.47183201926375,3.07673085227774,20.5609360076484,42.331338839276,30.2366705994828,22.979869655607,10.8852014158138,33.8650710714208,30.2366705994829,22.979869655607,0.305442354957225,0.460516143603674,0.377554037090361,17.2693686327375,17.7951625289898
143,111.523836750265,106.948638297333,4.26233113950322,2.13177327374313,4.30501701199502,21.1834412217719,14.4533332511416,10.2310106589581,3.13154585081332,13.7331162940678,8.71298279105375,4.67591123998579,19.8258599627053,59.4775798881159,53.3773152842066,50.3271829822519,15.2506615097733,56.4274475861612,48.8021168312746,30.5013230195466,0.380094198898125,0.497622236649429,0.436367570345582,14.5901276360351,15.9632767586635
144,98.3703735106095,88.4837104950297,2.04650353620535,0.738453717342029,4.68880698067642,7.8844920913384,4.81535546210254,2.37342133894,1.92900128980576,10.1131896131515,6.86212696989172,4.35609671101711,22.7393249358334,33.6146542529711,26.6939901420653,21.7506586342754,11.8639956186957,36.580653157645,32.6259879514131,24.7166575389493,0.406101586635165,0.453645063256967,0.399684625866939,7.86374661474462,9.02014188002336
145,91.9191414705029,86.9774510269848,2.63276222111252,1.16693570263934,4.29260797359904,13.9628679447909,9.58294942445953,5.8931561502106,3.09931675933688,10.7260273334547,6.51410266664778,3.5568746101268,21.0021843849518,46.9460592134217,40.7689461590241,35.827255715506,16.0604939414337,44.4752139916627,38.2981009372651,22.2376069958313,0.344739946107246,0.500641619471562,0.43396433058117,14.5656519351864,15.7210472952792
146,84.1199852643734,81.841131052484,3.27836393539339,1.39305032366798,3.28403288995465,13.6184989359135,9.56696364005858,5.69252740452706,2.95811584067874,9.99062553859283,6.13582863772723,3.35896534642849,17.0914065891705,45.5770842377881,38.7405216021199,33.0433860723963,15.9519794832258,42.158802919954,36.4616673902305,30.7645318605069,0.373531163476773,0.484439177891889,0.441934321971417,13.9600492220504,15.2296854463233
147,165.994417738022,108.650859783799,3.21418593913426,1.49434276912058,16.4261045087841,13.3458522963202,8.7779925443362,5.71898560419651,3.33727255274794,30.6705053276221,21.338642595146,13.0864323075475,70.7237214768743,51.6092021588002,43.9633944315705,34.4061347725334,17.2030673862667,93.6611446585633,84.1038849995262,74.5466253404892,0.32444907887213,0.517066455986331,0.358015970023042,10.7547126835443,12.1597290547744
148,97.7686831374834,95.4531610195398,4.10651191666459,1.69498067385005,2.71169089330518,10.6078572771771,7.07217708418855,4.21058690470057,2.1993144960195,7.84249511524655,5.1238501806977,2.78372465261425,13.8931327076614,39.3638760050407,34.7328317691536,28.9440264742946,11.5776105897178,31.2595485922382,24.3129822384075,18.5241769435486,0.368494172737548,0.500940113053032,0.493880526113241,18.4854623292911,18.7829923914449
149,94.9281970835227,94.9281970835227,6.03244008890672,2.22269985652349,2.45948734605188,6.91699033993677,4.50884188708394,2.65733693816557,2.60966154667,5.58628084686358,3.60385658086609,1.89486495752818,14.7625924176983,28.2949688005884,23.3741046613556,18.4532405221229,14.7625924176983,20.9136725917392,17.2230244873147,13.5323763828901,0.325934139487785,0.462689826271293,0.455311929292555,12.0112791333882,13.9457612707844
150,124.307801526793,122.912148655975,3.89209875937866,1.2116007256097,3.18364818160308,8.23099646051634,5.77450023902565,3.18330667238819,2.59379394507605,6.65709134496654,4.106330639756,2.35302738211339,16.7478344498202,32.100016028822,27.9130574163669,22.3304459330936,13.9565287081835,26.5174045455486,22.3304459330936,18.1434873206385,0.347789514582102,0.482043801619153,0.487626100410537,14.6062970277182,15.8624258590381
151,103.626251344598,103.626251344598,4.35400726583264,1.99958792009915,2.44040812595745,9.95826859497967,6.42051394216699,3.85001422512905,2.02709888682886,6.45559902593178,3.92216868614342,2.30963416764345,12.605611166515,39.0773946161966,32.7745890329391,23.9506612163786,11.3450500498635,25.2112223330301,20.1689778664241,16.3872945164696,0.342554504393384,0.546265066492484,0.539112487356024,21.1123575303586,21.6032124064746
152,99.4313329430483,99.4313329430483,6.69291170754385,2.51878770481262,2.99606280590142,6.48285730750921,4.07047642646072,2.22553776679953,2.69783702711967,4.41447879037678,3.02746037078073,1.42761563983504,17.6689016247944,29.9012181342674,24.464633018946,16.309755345964,16.309755345964,19.0280479036247,14.9506090671337,10.8731702306427,0.330517987794567,0.467939944607999,0.480261209454164,17.8474373990924,20.2888485705517
153,93.2770161025882,92.223246729746,3.46733097143558,1.67164042838297,2.30165996198866,5.45532776904539,3.6125763950045,2.25265374103094,2.19640213402332,5.16658269488387,3.45652477141371,1.94022177070991,12.6452324741066,21.0753874568443,17.9140793383177,14.752771219791,11.5914631012644,18.9678487111599,15.8065405926332,12.6452324741066,0.393271172835581,0.548375373227775,0.492180896899055,22.1581796528914,23.7074684960234
154,88.4277461305057,89.6850514696687,4.99158605069771,2.24209639328098,2.1125814532021,8.05281028262942,4.93947481862062,3.21807107229046,1.93330592168328,4.79066307351431,3.48503260313808,1.98911593832695,12.5730533916294,26.4034121224216,22.6314961049328,20.116885426607,11.3157480524664,20.116885426607,17.6022747482811,13.8303587307923,0.346726006290409,0.451085291502585,0.471563354459553,29.2171247470787,29.0761211871062
155,104.716831579276,101.524897312562,3.57452798423731,1.74199927296174,2.55721599631957,10.0464378375067,6.58869996065093,3.92117817317154,2.47645546190939,7.20167241676806,4.62448690711948,2.89553793881752,14.3637042002127,39.8991783339242,33.5153098004963,25.5354741337115,12.7677370668557,30.3233755337824,23.9395070003545,19.1516056002836,0.312285177223565,0.547063686041201,0.524174544340305,22.833316890738,23.7009026125973
156,95.4703971893736,91.7836323356124,5.4512652593881,2.45047220687279,3.28063497443781,7.42401758749399,4.6554860402018,2.72474395009276,3.22449308366702,7.04556251730673,4.55280325565637,2.60821033169217,19.6627458867266,31.9519620659307,24.5784323584082,18.4338242688062,17.2049026508857,30.7230404480103,25.8073539763286,18.4338242688062,0.344673958388276,0.451001113407591,0.439225971680411,24.3633116064668,24.1927374820156
157,91.9417752138077,94.3589021236274,1.65369010221377,0.58399384188233,3.90452546218254,10.2578533692187,6.71503340763178,4.33770733232516,2.94448612550157,6.5830005470067,4.58996502209833,2.52563219205421,21.7541421883776,36.2569036472961,31.4226498276566,27.796959462927,18.128451823648,26.5883960080171,22.9627056432875,18.128451823648,0.432370534144175,0.458189990289196,0.480966536381098,13.4072662704649,14.6995485678088
158,99.0291129681749,96.3332284761723,6.64892775134883,2.06175143703646,3.37169864491766,9.96992832863211,7.25496620258233,4.44854581085391,2.76756932504506,8.69177178702736,5.59727597653542,3.42747078451326,17.5232491980165,36.3944406420342,32.3506139040304,26.9588449200253,14.8273647060139,36.3944406420342,32.3506139040304,26.9588449200253,0.304088599758833,0.508006141343485,0.429270551323682,24.1172534256437,24.5843611905949
159,96.2029967112381,81.9453172343056,6.38130290655969,2.75424701847618,5.56128669290212,5.89142001200671,3.81683249170329,2.37638421033484,2.04648091003594,10.7560273924964,6.89185999078965,4.254309068442,24.9509390846317,23.7627991282207,19.0102393025765,15.4458194333434,10.6932596076993,38.0204786051531,32.0797788230979,27.3272189974538,0.365179938119994,0.4759689246063,0.359156257948189,20.2167017970713,21.0464951900627
160,85.450484664806,82.9663275271849,6.614498307591,2.28551176420784,2.56419104023988,7.5357502346715,4.78303249791909,2.66535636913909,2.08393307499792,5.42184082197003,3.49555290596765,1.90161636278137,13.6628642569161,29.8098856514533,23.5994928074005,17.3890999633478,11.178707119295,23.5994928074005,18.6311785321583,13.6628642569161,0.324698108463298,0.461257416968934,0.426331565470756,11.4802103833636,13.5045768632844
161,104.149415497636,91.9295471062911,2.38362138568292,1.19516210130731,5.17584481771212,11.1807860905987,7.66655339800702,5.08917974985135,2.01812949649953,10.7108021158696,6.91471213647091,3.92477230245049,24.4397367826907,36.659605174036,31.1051195416063,26.6615310356626,11.1089712648594,39.9922965534939,34.4378109210642,28.8833252886345,0.361844556101752,0.483089544169247,0.391540049333828,20.9832017186997,22.6871306419844
162,95.2370479867511,92.566464992859,3.64017706949515,1.51048264065765,3.20747558942952,8.18508474056862,5.39315756226377,2.97747663981383,2.5627623094218,7.62116968451598,4.54590028643698,2.88234395263105,16.0234979633522,34.7175789205965,29.3764129328125,20.0293724541903,13.3529149694602,30.7117044297585,22.6999554480823,18.6940809572443,0.343288219051748,0.445140133177913,0.424194960472709,24.2594178078238,25.6715347645755
163,96.4899643050655,83.5076403158745,5.16107822333303,2.69889075816902,5.5165995262696,4.86466728564988,3.16134802628462,1.79821251694215,2.00051840431167,7.08472467911519,4.18870127480036,2.6453847092622,23.8009273135168,21.6372066486516,17.3097653189213,12.982323989191,10.8186033243258,28.1283686432471,21.6372066486516,18.3916256513539,0.327082773475815,0.567217727960146,0.382129073875089,23.0301614974407,23.8985521547398
164,84.7479753184707,77.6921397453619,5.88286814487109,2.86876780254875,4.12850568559019,5.22130916059127,3.49031099653132,2.16540122023537,2.17889313634004,7.54385441143986,5.80991232963289,3.68068670029142,18.8155615282902,21.1675067193264,17.639588932772,14.1116711462176,11.7597259551814,25.871397101399,23.5194519103627,19.9915341238083,0.344782449592103,0.47666345524978,0.377335603093365,21.121904713467,21.5932375438558
165,97.9502952354351,83.2370398060114,5.80913657713689,2.79547863825055,5.21533531469644,11.3310252413134,7.99072884363704,4.77136371293876,1.76086860633695,10.0006049537757,6.84086064052391,3.67458193331237,24.5220923823728,36.7831385735591,31.8787200970846,26.97430162061,9.80883695294911,41.6875570500337,35.5570339544405,24.5220923823728,0.278879209889227,0.512378024800741,0.378263074158438,22.3003349840486,23.0417545152865
166,83.981810722029,82.8759560041516,5.95617951010408,2.59731514837208,2.65498604465211,10.1446566211484,7.57108084775741,4.71293572830513,2.45765493708273,7.51022654691858,4.81814549647058,2.72263758913893,13.2702566145289,33.1756415363222,29.8580773826899,25.4346585111803,12.1644018966515,29.85807738269,25.4346585111803,19.9053849217933,0.326102802850818,0.455982582833247,0.449510126370234,23.5520953232807,23.9081834985161
167,84.2228372954285,82.9826476059176,4.59481456351701,1.98640334507575,3.21034538307648,13.6969432408218,9.65499192344718,5.63078086923061,2.59588894817528,7.80597623837109,5.04873468889469,2.43457002608647,16.1224659636408,40.9262597538574,37.205690685325,33.4851216167924,13.6420865846191,37.2056906853249,33.4851216167924,17.3626556531516,0.356135641325165,0.456314025708772,0.457136349734107,19.3935451750368,20.2084237844651
168,95.8347390365821,95.8347390365821,3.43179292287803,1.40148979413553,2.45180901298493,7.31926048934055,4.97321247109193,2.67817992319047,2.09297254288251,5.63390902278781,4.03047778306155,2.26504279522162,13.192194498549,29.0228278968079,26.384388997098,22.4267306475333,11.8729750486941,26.384388997098,23.7459500973882,18.4690722979686,0.380506967594557,0.469339053878248,0.459846623827667,16.7382091418983,17.8461353881282
169,83.6229853297328,81.0400388607472,6.25832342117199,2.46616915513324,3.04452555388699,14.9812243207336,10.7923742214319,6.51024261745647,2.07091020257768,8.42234356141442,5.39007406811462,2.87491483378049,15.4976788139136,45.2015632072479,40.0356702692767,34.8697773313056,11.6232591104352,37.4527238002912,33.5783040968127,24.5379914553632,0.25840937391407,0.427030203447154,0.434605775307201,16.5005825299454,19.1300883547893
170,88.0614450504842,84.12244929179,4.67642518847725,1.88196735441425,3.27483138972573,8.13616178270826,5.61795205816176,3.19704311144755,2.09383613629975,7.7728829405258,4.85785439086272,2.91988900881357,16.7407319744503,27.5729703108594,22.6492256124916,18.7102298537974,11.8169872760826,28.5577192505329,23.6339745521652,19.694978793471,0.366669314855548,0.441768213103476,0.453322753406113,17.5290060096753,18.2444163103905
171,95.7192766704727,94.3998779242448,4.92124056652753,1.65846023275507,3.29234883311827,5.82450701355511,4.01704403171229,2.04946750802336,3.03041055825866,5.88505812856213,3.54003445699298,2.07452179533843,17.1521837009633,25.0685761783309,21.1103799396471,14.5133862085074,15.8327849547353,23.749177432103,18.4715824471912,14.5133862085074,0.365546267534273,0.482852067108992,0.43777034710082,21.3199511254372,22.9723178292423
